2008-09-01,C. Davidson,952
2008-09-01,C. Downey,931
2008-09-01,C. Kuecherer,961
2008-09-01,D. Hogg,991
2008-09-01,D. Jaskot,942
2008-09-01,D. Jones,938
2008-09-01,G. Wintrob,983
2008-09-01,J. Bayer,949
2008-09-01,J. Cahill,1001
2008-09-01,J. Carrieri,957
2008-09-01,J. Flores,943
2008-09-01,J. Nickel,960
2008-09-01,J. Proud,950
2008-09-01,L. Steffen,925
2008-09-01,M. Buono,969
2008-09-01,M. Lyons,938
2008-09-01,M. Mattioli,920
2008-09-01,M. Proud,808
2008-09-01,M. Rodriguez,936
